time(s),volt(V),
144.0000051E-6,3.35999990,
144.4000081E-6,3.35999990,
144.8000112E-6,3.43999982,
145.2000142E-6,3.43999982,
145.6000027E-6,3.27999997,
146.0000058E-6,3.35999990,
146.4000088E-6,3.19999981,
146.8000119E-6,3.27999997,
147.2000149E-6,3.19999981,
147.6000034E-6,3.27999997,
148.0000064E-6,3.19999981,
148.4000095E-6,3.27999997,
148.80001254E-6,3.19999981,
149.20001558E-6,3.27999997,
149.60000408E-6,3.19999981,
150.00000712E-6,3.19999981,
150.40001017E-6,3.19999981,
150.80001322E-6,3.19999981,
151.20001626E-6,3.11999989,
151.60000476E-6,3.11999989,
152.00000780E-6,3.03999996,
152.40001085E-6,3.03999996,
152.80001389E-6,3.11999989,
153.20000239E-6,3.03999996,
153.60000543E-6,3.11999989,
154.00000848E-6,3.03999996,
154.40001152E-6,3.03999996,
154.80001457E-6,2.96000004,
155.20000306E-6,3.03999996,
155.60000611E-6,3.03999996,
156.00000916E-6,3.03999996,
156.40001220E-6,2.96000004,
156.80001525E-6,2.87999988,
157.20000374E-6,2.87999988,
157.60000679E-6,2.96000004,
158.00000983E-6,2.87999988,
158.40001288E-6,2.96000004,
158.80001592E-6,2.87999988,
159.20000442E-6,2.87999988,
159.60000746E-6,2.79999995,
160.00001051E-6,2.87999988,
160.40001356E-6,2.79999995,
160.80000205E-6,2.87999988,
161.20000510E-6,2.79999995,
161.60000814E-6,2.79999995,
162.00001119E-6,2.79999995,
162.40001423E-6,2.87999988,
162.80000273E-6,2.79999995,
163.20000577E-6,2.79999995,
163.60000882E-6,2.79999995,
164.00001186E-6,2.79999995,
164.40001491E-6,2.72000003,
164.80000340E-6,2.72000003,
165.20000645E-6,2.6399999,
165.60000950E-6,2.72000003,
166.00001254E-6,2.6399999,
166.40001559E-6,2.72000003,
166.80000408E-6,2.6399999,
167.20000713E-6,2.72000003,
167.60001017E-6,2.6399999,
168.00001322E-6,2.5599999,
168.40001626E-6,2.6399999,
168.80000476E-6,2.4800000,
169.20000780E-6,2.5599999,
169.60001085E-6,2.4800000,
170.00001390E-6,2.5599999,
170.40000239E-6,2.4800000,
170.80000544E-6,2.5599999,
171.20000848E-6,2.5599999,
171.60001153E-6,2.5599999,
172.00001457E-6,2.4800000,
172.40000307E-6,2.4800000,
172.80000611E-6,2.4800000,
173.20000916E-6,2.4800000,
173.60001220E-6,2.3999999,
174.00001525E-6,2.4800000,
174.40000374E-6,2.3999999,
174.80000679E-6,2.3999999,
175.20000983E-6,2.3199999,
175.60001288E-6,2.4800000,
176.00001593E-6,2.3999999,
176.40000442E-6,2.3999999,
176.80000747E-6,2.4800000,
177.20001051E-6,2.3999999,
177.60001356E-6,2.4800000,
178.00001660E-6,2.3199999,
178.40000510E-6,2.2400000,
178.80000814E-6,2.3199999,
179.20001119E-6,2.3199999,
179.60001423E-6,2.3199999,
180.00000273E-6,2.2400000,
180.40000577E-6,2.2400000,
180.80000882E-6,2.3199999,
181.20001187E-6,2.2400000,
181.60001491E-6,2.2400000,
182.00000341E-6,2.2400000,
182.40000645E-6,2.2400000,
182.80000950E-6,2.2400000,
183.20001254E-6,2.2400000,
183.60001559E-6,2.0799999,
184.00000408E-6,2.1599998,
184.40000713E-6,2.2400000,
184.80001017E-6,2.2400000,
185.20001322E-6,2.0799999,
185.60001627E-6,2.1599998,
186.00000476E-6,2.1599998,
186.40000781E-6,2.0799999,
186.80001085E-6,2.0799999,
187.20001390E-6,2.1599998,
187.60000239E-6,2.0000000,
188.00000544E-6,2.1599998,
188.40000848E-6,2.1599998,
188.80001153E-6,2.1599998,
189.20001457E-6,2.1599998,
189.60000307E-6,2.1599998,
190.00000611E-6,2.0000000,
190.40000916E-6,2.0799999,
190.80001221E-6,1.9200000,
191.20001525E-6,2.0000000,
191.60000375E-6,2.0000000,
192.00000679E-6,2.0000000,
192.40000984E-6,2.0799999,
192.80001288E-6,2.0000000,
193.20001593E-6,2.0000000,
193.60000442E-6,1.9200000,
194.00000747E-6,2.0000000,
194.40001051E-6,1.9200000,
194.80001356E-6,2.0000000,
195.20001661E-6,1.9200000,
195.60000510E-6,2.0000000,
196.00000815E-6,1.9200000,
196.40001119E-6,1.9200000,
196.80001424E-6,1.8399999,
197.20000273E-6,1.9200000,
197.60000578E-6,1.8399999,
198.00000882E-6,1.8399999,
198.40001187E-6,1.7600000,
198.80001491E-6,1.9200000,
199.20000341E-6,1.7600000,
199.60000645E-6,1.9200000,
200.00000950E-6,1.7600000,
200.40001255E-6,1.8399999,
200.80001559E-6,1.8399999,
201.20000408E-6,1.8399999,
201.60000713E-6,1.8399999,
202.00001018E-6,1.7600000,
202.40001322E-6,1.8399999,
202.80001627E-6,1.9200000,
203.20000476E-6,1.8399999,
203.60000781E-6,1.7600000,
204.00001085E-6,1.7600000,
204.40001390E-6,1.8399999,
204.80001695E-6,1.6799999,
205.20000544E-6,1.8399999,
205.60000848E-6,1.8399999,
206.00001153E-6,1.8399999,
206.40001458E-6,1.6799999,
206.80000307E-6,1.6799999,
207.20000612E-6,1.6799999,
207.60000916E-6,1.5999999,
208.00001221E-6,1.6799999,
208.40001525E-6,1.6799999,
208.80000375E-6,1.5999999,
209.20000679E-6,1.5999999,
209.60000984E-6,1.6799999,
210.00001288E-6,1.5999999,
210.40001593E-6,1.7600000,
210.80000442E-6,1.5999999,
211.20000747E-6,1.5999999,
211.60001052E-6,1.5999999,
212.00001356E-6,1.5999999,
212.40001661E-6,1.5999999,
212.80000510E-6,1.5999999,
213.20000815E-6,1.5200000,
213.60001119E-6,1.5200000,
214.00001424E-6,1.5200000,
214.40000273E-6,1.5999999,
214.80000578E-6,1.4399999,
215.20000882E-6,1.5999999,
215.60001187E-6,1.5200000,
216.00001492E-6,1.5200000,
216.40000341E-6,1.5200000,
216.80000646E-6,1.5999999,
217.20000950E-6,1.5999999,
217.60001255E-6,1.5200000,
218.00001559E-6,1.4399999,
218.40000409E-6,1.5200000,
218.80000713E-6,1.4399999,
219.20001018E-6,1.5200000,
219.60001322E-6,1.4399999,
220.00001627E-6,1.4399999,
220.40000476E-6,1.5200000,
220.80000781E-6,1.4399999,
221.20001086E-6,1.4399999,
221.60001390E-6,1.4399999,
222.00001695E-6,1.5999999,
222.40000544E-6,1.4399999,
222.80000849E-6,1.4399999,
223.20001153E-6,1.3600000,
223.60001458E-6,1.4399999,
224.00000307E-6,1.4399999,
224.40000612E-6,1.4399999,
224.80000916E-6,1.2800000,
225.20001221E-6,1.5200000,
225.60001526E-6,1.4399999,
226.00000375E-6,1.3600000,
226.40000680E-6,1.3600000,
226.80000984E-6,1.3600000,
227.20001289E-6,1.3600000,
227.60001593E-6,1.3600000,
228.00000443E-6,1.3600000,
228.40000747E-6,1.3600000,
228.80001052E-6,1.3600000,
229.20001356E-6,1.3600000,
229.60001661E-6,1.2800000,
230.00000510E-6,1.3600000,
230.40000815E-6,1.2800000,
230.80001120E-6,1.2800000,
231.20001424E-6,1.2800000,
231.60001729E-6,1.1999999,
232.00000578E-6,1.2800000,
232.40000883E-6,1.3600000,
232.80001187E-6,1.2800000,
233.20001492E-6,1.1999999,
233.60000341E-6,1.2800000,
234.00000646E-6,1.1999999,
234.40000950E-6,1.2800000,
234.80001255E-6,1.3600000,
235.20001560E-6,1.1999999,
235.60000409E-6,1.2800000,
236.00000713E-6,1.2800000,
236.40001018E-6,1.1999999,
236.80001323E-6,1.2800000,
237.20001627E-6,1.1200000,
237.60000477E-6,1.2800000,
238.00000781E-6,1.2800000,
238.40001086E-6,1.1999999,
238.80001390E-6,1.1999999,
239.20001695E-6,1.3600000,
239.60000544E-6,1.1200000,
240.00000849E-6,1.1999999,
240.40001153E-6,1.1200000,
240.80001458E-6,1.1200000,
241.20000307E-6,1.1999999,
241.60000612E-6,1.2800000,
242.00000917E-6,1.1200000,
242.40001221E-6,1.1999999,
242.80001526E-6,1.1999999,
243.20000375E-6,1.2800000,
243.60000680E-6,1.0400000,
244.00000984E-6,1.1999999,
244.39999834E-6,1.0400000,
244.80000138E-6,1.1200000,
245.20000443E-6,1.1200000,
245.60000747E-6,1.1999999,
246.00001052E-6,1.0400000,
246.40001357E-6,1.1200000,
246.80001661E-6,1.1999999,
247.20001966E-6,1.1200000,
247.60002270E-6,1.1200000,
247.99999665E-6,959.999978542E-3,
248.39999969E-6,1.0400000,
248.80000274E-6,1.0400000,
249.20000578E-6,1.0400000,
249.60000883E-6,879.999995232E-3,
250.00001187E-6,1.1200000,
250.40001492E-6,1.1200000,
250.80001797E-6,1.1200000,
251.20002101E-6,959.999978542E-3,
251.60002406E-6,1.0400000,
251.99999800E-6,1.0400000,
252.40000105E-6,1.0400000,
252.80000409E-6,959.999978542E-3,
253.20000714E-6,1.1200000,
253.60001018E-6,959.999978542E-3,
254.00001323E-6,1.1200000,
254.40001627E-6,879.999995232E-3,
254.80001932E-6,1.1200000,
255.20002237E-6,1.0400000,
255.59999631E-6,1.0400000,
255.99999935E-6,1.0400000,
256.40000240E-6,1.1200000,
256.80000545E-6,1.0400000,
257.20000849E-6,959.999978542E-3,
257.60001154E-6,959.999978542E-3,
258.00001458E-6,1.0400000,
258.40001763E-6,959.999978542E-3,
258.80002067E-6,959.999978542E-3,
259.20002372E-6,879.999995232E-3,
259.59999766E-6,879.999995232E-3,
260.00000071E-6,1.0400000,
260.40000375E-6,879.999995232E-3,
260.80000680E-6,959.999978542E-3,
261.20000985E-6,879.999995232E-3,
261.60001289E-6,1.0400000,
262.00001594E-6,879.999995232E-3,
262.40001898E-6,959.999978542E-3,
262.80002203E-6,879.999995232E-3,
263.19999597E-6,879.999995232E-3,
263.59999902E-6,959.999978542E-3,
264.00000206E-6,959.999978542E-3,
264.40000511E-6,799.999952316E-3,
264.80000815E-6,959.999978542E-3,
265.20001120E-6,799.999952316E-3,
265.60001425E-6,799.999952316E-3,
266.00001729E-6,879.999995232E-3,
266.40002034E-6,959.999978542E-3,
266.80002338E-6,799.999952316E-3,
267.19999732E-6,1.0400000,
267.60000037E-6,879.999995232E-3,
268.00000342E-6,959.999978542E-3,
268.40000646E-6,879.999995232E-3,
268.80000951E-6,879.999995232E-3,
269.20001255E-6,879.999995232E-3,
269.60001560E-6,1.0400000,
270.00001865E-6,799.999952316E-3,
270.40002169E-6,879.999995232E-3,
270.80002474E-6,799.999952316E-3,
271.19999868E-6,879.999995232E-3,
271.60000172E-6,879.999995232E-3,
272.00000477E-6,879.999995232E-3,
272.40000782E-6,879.999995232E-3,
272.80001086E-6,799.999952316E-3,
273.20001391E-6,959.999978542E-3,
273.60001695E-6,719.999969006E-3,
274.00002000E-6,719.999969006E-3,
274.40002305E-6,719.999969006E-3,
274.79999699E-6,959.999978542E-3,
275.20000003E-6,799.999952316E-3,
275.60000308E-6,719.999969006E-3,
276.00000612E-6,799.999952316E-3,
276.40000917E-6,799.999952316E-3,
276.80001222E-6,719.999969006E-3,
277.20001526E-6,959.999978542E-3,
277.60001831E-6,719.999969006E-3,
278.00002135E-6,799.999952316E-3,
278.40002440E-6,719.999969006E-3,
278.79999834E-6,799.999952316E-3,
279.20000139E-6,719.999969006E-3,
279.60000443E-6,719.999969006E-3,
280.00000748E-6,719.999969006E-3,
280.40001052E-6,799.999952316E-3,
280.80001357E-6,719.999969006E-3,
281.20001662E-6,799.999952316E-3,
281.60001966E-6,799.999952316E-3,
282.00002271E-6,799.999952316E-3,
282.39999665E-6,799.999952316E-3,
282.79999970E-6,799.999952316E-3,
283.20000274E-6,719.999969006E-3,
283.60000579E-6,719.999969006E-3,
284.00000883E-6,719.999969006E-3,
284.40001188E-6,799.999952316E-3,
284.80001492E-6,799.999952316E-3,
285.20001797E-6,799.999952316E-3,
285.60002102E-6,639.999985695E-3,
286.00002406E-6,879.999995232E-3,
286.39999800E-6,879.999995232E-3,
286.80000105E-6,719.999969006E-3,
287.20000410E-6,719.999969006E-3,
287.60000714E-6,639.999985695E-3,
288.00001019E-6,719.999969006E-3,
288.40001323E-6,719.999969006E-3,
288.80001628E-6,719.999969006E-3,
289.20001932E-6,560.000002384E-3,
289.60002237E-6,719.999969006E-3,
289.99999631E-6,719.999969006E-3,
290.39999936E-6,799.999952316E-3,
290.80000240E-6,639.999985695E-3,
291.20000545E-6,719.999969006E-3,
291.60000850E-6,560.000002384E-3,
292.00001154E-6,719.999969006E-3,
292.40001459E-6,560.000002384E-3,
292.80001763E-6,719.999969006E-3,
293.20002068E-6,639.999985695E-3,
293.60002372E-6,639.999985695E-3,
293.99999767E-6,560.000002384E-3,
294.40000071E-6,799.999952316E-3,
294.80000376E-6,639.999985695E-3,
295.20000680E-6,719.999969006E-3,
295.60000985E-6,639.999985695E-3,
296.00001290E-6,799.999952316E-3,
296.40001594E-6,639.999985695E-3,
296.80001899E-6,639.999985695E-3,
297.20002203E-6,560.000002384E-3,
297.60002508E-6,719.999969006E-3,
297.99999902E-6,639.999985695E-3,
298.40000207E-6,719.999969006E-3,
298.80000511E-6,560.000002384E-3,
299.20000816E-6,560.000002384E-3,
299.60001120E-6,719.999969006E-3,
300.00001425E-6,560.000002384E-3,
300.40001730E-6,639.999985695E-3,
300.80002034E-6,560.000002384E-3,
301.20002339E-6,719.999969006E-3,
301.59999733E-6,639.999985695E-3,
302.00000037E-6,639.999985695E-3,
302.40000342E-6,560.000002384E-3,
302.80000647E-6,560.000002384E-3,
303.20000951E-6,560.000002384E-3,
303.60001256E-6,719.999969006E-3,
304.00001560E-6,479.999989271E-3,
304.40001865E-6,639.999985695E-3,
304.80002169E-6,560.000002384E-3,
305.20002474E-6,560.000002384E-3,
305.59999868E-6,560.000002384E-3,
306.00000173E-6,639.999985695E-3,
306.40000477E-6,560.000002384E-3,
306.80000782E-6,639.999985695E-3,
307.20001087E-6,560.000002384E-3,
307.60001391E-6,639.999985695E-3,
308.00001696E-6,479.999989271E-3,
308.40002000E-6,639.999985695E-3,
308.80002305E-6,560.000002384E-3,
309.19999699E-6,639.999985695E-3,
309.60000004E-6,479.999989271E-3,
310.00000308E-6,560.000002384E-3,
310.40000613E-6,479.999989271E-3,
310.80000917E-6,560.000002384E-3,
311.20001222E-6,479.999989271E-3,
311.60001527E-6,639.999985695E-3,
312.00001831E-6,479.999989271E-3,
312.40002136E-6,479.999989271E-3,
312.80002440E-6,560.000002384E-3,
313.19999835E-6,399.99997616E-3,
313.60000139E-6,560.000002384E-3,
314.00000444E-6,479.999989271E-3,
314.40000748E-6,639.999985695E-3,
314.80001053E-6,560.000002384E-3,
315.20001357E-6,479.999989271E-3,
315.60001662E-6,399.99997616E-3,
316.00001967E-6,560.000002384E-3,
316.40002271E-6,560.000002384E-3,
316.79999665E-6,639.999985695E-3,
317.19999970E-6,399.99997616E-3,
317.60000275E-6,639.999985695E-3,
318.00000579E-6,479.999989271E-3,
318.40000884E-6,560.000002384E-3,
318.80001188E-6,399.99997616E-3,
319.20001493E-6,560.000002384E-3,
319.60001797E-6,399.99997616E-3,
320.00002102E-6,479.999989271E-3,
320.40002407E-6,479.999989271E-3,
320.79999801E-6,560.000002384E-3,
321.20000105E-6,479.999989271E-3,
321.60000410E-6,639.999985695E-3,
322.00000715E-6,479.999989271E-3,
322.40001019E-6,560.000002384E-3,
322.80001324E-6,479.999989271E-3,
323.20001628E-6,399.99997616E-3,
323.60001933E-6,399.99997616E-3,
324.00002237E-6,560.000002384E-3,
324.40002542E-6,560.000002384E-3,
324.79999936E-6,479.999989271E-3,
325.20000241E-6,319.99999285E-3,
325.60000545E-6,560.000002384E-3,
326.00000850E-6,560.000002384E-3,
326.40001155E-6,479.999989271E-3,
326.80001459E-6,479.999989271E-3,
327.20001764E-6,479.999989271E-3,
327.60002068E-6,560.000002384E-3,
328.00002373E-6,479.999989271E-3,
328.39999767E-6,479.999989271E-3,
328.80000072E-6,319.99999285E-3,
329.20000376E-6,479.999989271E-3,
329.60000681E-6,399.99997616E-3,
330.00000985E-6,479.999989271E-3,
330.40001290E-6,319.99999285E-3,
330.80001594E-6,399.99997616E-3,
331.20001899E-6,399.99997616E-3,
331.60002204E-6,399.99997616E-3,
332.00002508E-6,319.99999285E-3,
332.39999902E-6,479.999989271E-3,
332.80000207E-6,319.99999285E-3,
333.20000512E-6,399.99997616E-3,
333.60000816E-6,239.99999464E-3,
334.00001121E-6,479.999989271E-3,
334.40001425E-6,399.99997616E-3,
334.80001730E-6,479.999989271E-3,
335.20002034E-6,479.999989271E-3,
335.60002339E-6,479.999989271E-3,
335.99999733E-6,479.999989271E-3,
336.40000038E-6,399.99997616E-3,
336.80000342E-6,399.99997616E-3,
337.20000647E-6,479.999989271E-3,
337.60000952E-6,399.99997616E-3,
338.00001256E-6,399.99997616E-3,
338.40001561E-6,319.99999285E-3,
338.80001865E-6,399.99997616E-3,
339.20002170E-6,479.999989271E-3,
339.60002474E-6,319.99999285E-3,
339.99999869E-6,399.99997616E-3,
340.40000173E-6,399.99997616E-3,
340.80000478E-6,479.999989271E-3,
341.20000782E-6,479.999989271E-3,
341.60001087E-6,399.99997616E-3,
342.00001392E-6,319.99999285E-3,
342.40001696E-6,399.99997616E-3,
342.80002001E-6,399.99997616E-3,
343.20002305E-6,479.999989271E-3,
343.59999700E-6,239.99999464E-3,
344.00000004E-6,399.99997616E-3,
344.40000309E-6,319.99999285E-3,
344.80000613E-6,319.99999285E-3,
345.20000918E-6,319.99999285E-3,
345.60001222E-6,479.999989271E-3,
346.00001527E-6,399.99997616E-3,
346.40001832E-6,399.99997616E-3,
346.80002136E-6,399.99997616E-3,
347.20002441E-6,399.99997616E-3,
347.59999835E-6,319.99999285E-3,
348.00000140E-6,319.99999285E-3,
348.40000444E-6,399.99997616E-3,
348.80000749E-6,479.999989271E-3,
349.20001053E-6,399.99997616E-3,
349.60001358E-6,319.99999285E-3,
350.00001662E-6,319.99999285E-3,
350.40001967E-6,239.99999464E-3,
350.80002272E-6,239.99999464E-3,
351.20002576E-6,399.99997616E-3,
351.59999970E-6,319.99999285E-3,
352.00000275E-6,319.99999285E-3,
352.40000580E-6,399.99997616E-3,
352.80000884E-6,239.99999464E-3,
353.20001189E-6,319.99999285E-3,
353.60001493E-6,319.99999285E-3,
354.00001798E-6,399.99997616E-3,
354.40002102E-6,399.99997616E-3,
354.80002407E-6,319.99999285E-3,
355.19999801E-6,239.99999464E-3,
355.60000106E-6,399.99997616E-3,
356.00000410E-6,239.99999464E-3,
356.40000715E-6,319.99999285E-3,
356.80001020E-6,319.99999285E-3,
357.20001324E-6,399.99997616E-3,
357.60001629E-6,239.99999464E-3,
358.00001933E-6,399.99997616E-3,
358.40002238E-6,319.99999285E-3,
358.80002542E-6,319.99999285E-3,
359.19999937E-6,239.99999464E-3,
359.60000241E-6,319.99999285E-3,
360.00000546E-6,319.99999285E-3,
360.40000850E-6,399.99997616E-3,
360.80001155E-6,319.99999285E-3,
361.20001459E-6,399.99997616E-3,
361.60001764E-6,399.99997616E-3,
362.00002069E-6,319.99999285E-3,
362.40002373E-6,239.99999464E-3,
362.79999767E-6,399.99997616E-3,
363.20000072E-6,239.99999464E-3,
363.60000377E-6,399.99997616E-3,
364.00000681E-6,319.99999285E-3,
364.40000986E-6,319.99999285E-3,
364.80001290E-6,239.99999464E-3,
365.20001595E-6,399.99997616E-3,
365.60001899E-6,319.99999285E-3,
366.00002204E-6,399.99997616E-3,
366.40002509E-6,319.99999285E-3,
366.79999903E-6,239.99999464E-3,
367.20000207E-6,319.99999285E-3,
367.60000512E-6,399.99997616E-3,
368.00000817E-6,319.99999285E-3,
368.40001121E-6,239.99999464E-3,
368.80001426E-6,319.99999285E-3,
369.20001730E-6,239.99999464E-3,
369.60002035E-6,319.99999285E-3,
370.00002339E-6,159.99999642E-3,
370.39999734E-6,319.99999285E-3,
370.80000038E-6,239.99999464E-3,
371.20000343E-6,239.99999464E-3,
371.60000647E-6,239.99999464E-3,
372.00000952E-6,319.99999285E-3,
372.40001257E-6,239.99999464E-3,
372.80001561E-6,319.99999285E-3,
373.20001866E-6,239.99999464E-3,
373.60002170E-6,399.99997616E-3,
374.00002475E-6,239.99999464E-3,
374.39999869E-6,319.99999285E-3,
374.80000174E-6,319.99999285E-3,
375.20000478E-6,399.99997616E-3,
375.60000783E-6,319.99999285E-3,
376.00001087E-6,239.99999464E-3,
376.40001392E-6,319.99999285E-3,
376.80001697E-6,319.99999285E-3,
377.20002001E-6,239.99999464E-3,
377.60002306E-6,319.99999285E-3,
378.00002610E-6,159.99999642E-3,
378.40000005E-6,239.99999464E-3,
378.80000309E-6,319.99999285E-3,
379.20000614E-6,239.99999464E-3,
379.60000918E-6,239.99999464E-3,
380.00001223E-6,239.99999464E-3,
380.40001527E-6,319.99999285E-3,
380.80001832E-6,319.99999285E-3,
381.20002137E-6,319.99999285E-3,
381.60002441E-6,159.99999642E-3,
381.99999835E-6,239.99999464E-3,
382.40000140E-6,239.99999464E-3,
382.80000445E-6,239.99999464E-3,
383.20000749E-6,159.99999642E-3,
383.60001054E-6,319.99999285E-3,
384.00001358E-6,239.99999464E-3,
384.40001663E-6,159.99999642E-3,
384.80001967E-6,319.99999285E-3,
385.20002272E-6,239.99999464E-3,
385.60002577E-6,159.99999642E-3,
385.99999971E-6,319.99999285E-3,
386.40000275E-6,319.99999285E-3,
386.80000580E-6,319.99999285E-3,
387.20000884E-6,239.99999464E-3,
387.60001189E-6,319.99999285E-3,
388.00001494E-6,319.99999285E-3,
388.40001798E-6,239.99999464E-3,
388.80002103E-6,239.99999464E-3,
389.20002407E-6,239.99999464E-3,
389.59999802E-6,159.99999642E-3,
390.00000106E-6,239.99999464E-3,
390.40000411E-6,159.99999642E-3,
390.80000715E-6,319.99999285E-3,
391.20001020E-6,319.99999285E-3,
391.60001324E-6,239.99999464E-3,
392.00001629E-6,239.99999464E-3,
392.40001934E-6,159.99999642E-3,
392.80002238E-6,239.99999464E-3,
393.20002543E-6,239.99999464E-3,
393.59999937E-6,319.99999285E-3,
394.00000242E-6,239.99999464E-3,
394.40000546E-6,79.999998212E-3,
394.80000851E-6,159.99999642E-3,
395.20001155E-6,239.99999464E-3,
395.60001460E-6,159.99999642E-3,
396.00001764E-6,319.99999285E-3,
396.40002069E-6,79.999998212E-3,
396.80002374E-6,319.99999285E-3,
397.19999768E-6,239.99999464E-3,
397.60000072E-6,239.99999464E-3,
398.00000377E-6,159.99999642E-3,
398.40000682E-6,239.99999464E-3,
398.80000986E-6,159.99999642E-3,
399.20001291E-6,159.99999642E-3,
399.60001595E-6,239.99999464E-3,
400.00001900E-6,239.99999464E-3,
400.40002204E-6,239.99999464E-3,
400.80002509E-6,399.99997616E-3,
401.19999903E-6,239.99999464E-3,
401.60000208E-6,239.99999464E-3,
402.00000512E-6,159.99999642E-3,
402.40000817E-6,319.99999285E-3,
402.80001122E-6,159.99999642E-3,
403.20001426E-6,239.99999464E-3,
403.600017307E-6,159.99999642E-3,
404.000020353E-6,239.99999464E-3,
404.400023399E-6,79.999998212E-3,
404.800026445E-6,239.99999464E-3,
405.200000387E-6,319.99999285E-3,
405.600003432E-6,79.999998212E-3,
406.000006478E-6,319.99999285E-3,
406.400009524E-6,159.99999642E-3,
406.800012570E-6,239.99999464E-3,
407.200015616E-6,239.99999464E-3,
407.600018661E-6,239.99999464E-3,
408.000021707E-6,79.999998212E-3,
408.400024753E-6,239.99999464E-3,
408.799998695E-6,159.99999642E-3,
409.200001741E-6,159.99999642E-3,
409.600004787E-6,79.999998212E-3,
410.000007832E-6,239.99999464E-3,
410.400010878E-6,79.999998212E-3,
410.800013924E-6,159.99999642E-3,
411.200016970E-6,159.99999642E-3,
411.600020016E-6,239.99999464E-3,
412.000023061E-6,159.99999642E-3,
412.400026107E-6,239.99999464E-3,
412.800000049E-6,79.999998212E-3,
413.200003095E-6,319.99999285E-3,
413.600006141E-6,239.99999464E-3,
414.000009187E-6,159.99999642E-3,
414.400012232E-6,159.99999642E-3,
414.800015278E-6,239.99999464E-3,
415.200018324E-6,159.99999642E-3,
415.600021370E-6,239.99999464E-3,
416.000024416E-6,159.99999642E-3,
416.399998358E-6,319.99999285E-3,
416.800001403E-6,159.99999642E-3,
417.200004449E-6,239.99999464E-3,
417.600007495E-6,79.999998212E-3,
418.000010541E-6,79.999998212E-3,
418.400013587E-6,159.99999642E-3,
418.800016632E-6,79.999998212E-3,
419.200019678E-6,159.99999642E-3,
419.600022724E-6,159.99999642E-3,
420.000025770E-6,239.99999464E-3,
420.399999712E-6,239.99999464E-3,
420.800002757E-6,239.99999464E-3,
421.200005803E-6,0.0,
421.600008849E-6,159.99999642E-3,
422.000011895E-6,159.99999642E-3,
422.400014941E-6,159.99999642E-3,
422.800017986E-6,79.999998212E-3,
423.200021032E-6,159.99999642E-3,
423.600024078E-6,159.99999642E-3,
423.999998020E-6,79.999998212E-3,
424.400001066E-6,239.99999464E-3,
424.800004112E-6,239.99999464E-3,
425.200007157E-6,239.99999464E-3,
425.600010203E-6,239.99999464E-3,
426.000013249E-6,239.99999464E-3,
426.400016295E-6,159.99999642E-3,
426.800019341E-6,159.99999642E-3,
427.200022386E-6,159.99999642E-3,
427.600025432E-6,159.99999642E-3,
427.999999374E-6,159.99999642E-3,
428.400002420E-6,159.99999642E-3,
428.800005466E-6,159.99999642E-3,
429.200008512E-6,79.999998212E-3,
429.600011557E-6,79.999998212E-3,
430.000014603E-6,79.999998212E-3,
430.400017649E-6,159.99999642E-3,
430.800020695E-6,239.99999464E-3,
431.200023741E-6,79.999998212E-3,
431.600026786E-6,159.99999642E-3,
432.000000728E-6,79.999998212E-3,
432.400003774E-6,159.99999642E-3,
432.800006820E-6,159.99999642E-3,
433.200009866E-6,319.99999285E-3,
433.600012911E-6,239.99999464E-3,
434.000015957E-6,79.999998212E-3,
434.400019003E-6,79.999998212E-3,
434.800022049E-6,239.99999464E-3,
435.200025095E-6,79.999998212E-3,
435.599999037E-6,239.99999464E-3,
436.000002082E-6,79.999998212E-3,
436.400005128E-6,159.99999642E-3,
436.800008174E-6,159.99999642E-3,
437.200011220E-6,239.99999464E-3,
437.600014266E-6,0.0,
438.000017311E-6,79.999998212E-3,
438.400020357E-6,79.999998212E-3,
438.800023403E-6,159.99999642E-3,
439.200026449E-6,79.999998212E-3,
439.600000391E-6,159.99999642E-3,
440.000003437E-6,79.999998212E-3,
440.400006482E-6,159.99999642E-3,
440.800009528E-6,159.99999642E-3,
441.200012574E-6,159.99999642E-3,
441.600015620E-6,79.999998212E-3,
442.000018666E-6,159.99999642E-3,
442.400021711E-6,79.999998212E-3,
442.800024757E-6,159.99999642E-3,
443.199998699E-6,159.99999642E-3,
443.600001745E-6,79.999998212E-3,
444.000004791E-6,79.999998212E-3,
444.400007837E-6,159.99999642E-3,
444.800010882E-6,159.99999642E-3,
445.200013928E-6,79.999998212E-3,
445.600016974E-6,159.99999642E-3,
446.000020020E-6,0.0,
446.400023066E-6,239.99999464E-3,
446.800026111E-6,79.999998212E-3,
447.200000053E-6,159.99999642E-3,
447.600003099E-6,-159.99999642E-3,
448.000006145E-6,239.99999464E-3,
448.400009191E-6,159.99999642E-3,
448.800012236E-6,79.999998212E-3,
449.200015282E-6,0.0,
449.600018328E-6,159.99999642E-3,
450.000021374E-6,159.99999642E-3,
450.400024420E-6,0.0,
450.799998362E-6,79.999998212E-3,
451.200001407E-6,159.99999642E-3,
451.600004453E-6,79.999998212E-3,
452.000007499E-6,79.999998212E-3,
452.400010545E-6,79.999998212E-3,
452.800013591E-6,239.99999464E-3,
453.200016636E-6,79.999998212E-3,
453.600019682E-6,159.99999642E-3,
454.000022728E-6,79.999998212E-3,
454.400025774E-6,239.99999464E-3,
454.799999716E-6,79.999998212E-3,
455.200002762E-6,79.999998212E-3,
455.600005807E-6,79.999998212E-3,
456.000008853E-6,159.99999642E-3,
456.400011899E-6,159.99999642E-3,
